// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_X	Vel_Y	Vel_Z
45427		-2.150936	1.988191	9.549399	0.060011	-0.171325	0.047579	10.789317	11.356633	114.912346			0.000000			
45428		-2.093869	1.978632	9.514916	0.031630	-0.241640	0.076731	10.811195	11.209737	114.936111			0.000000			
45429		-1.965640	2.004932	9.451295	0.055506	-0.268110	0.098780	10.850480	11.047673	114.969823			0.000000			
45430		-1.853628	2.113857	9.446976	0.023619	-0.263699	0.115784	10.871401	10.884123	115.013362			0.000000			
45431		-1.677157	1.830484	9.271572	-0.034007	-0.216446	0.107666	10.861270	10.750137	115.057708			0.000000			
45432		-1.666027	1.783339	9.241573	0.053623	-0.124425	0.086997	10.898957	10.668050	115.099999			0.000000			
45433		-1.635132	1.996522	9.271907	0.090098	-0.053149	0.062868	10.958365	10.630698	115.136571			0.000000			
45434		-1.680595	1.966603	9.318461	0.039114	0.006659	0.033876	10.984730	10.628070	115.162860			0.000000			
45435		-1.788107	2.040051	9.362067	0.059460	0.043206	0.021618	11.024225	10.649322	115.186504			0.000000			
45436		-1.834036	1.986455	9.436797	-0.019714	0.019631	0.018444	11.015530	10.655658	115.205407			0.000000			
45437		-1.831524	1.780710	9.382410	-0.021724	-0.012351	0.027398	11.008019	10.645013	115.226184			0.000000			
45438		-1.875365	1.835638	9.364512	0.029901	-0.023251	0.036748	11.028796	10.625229	115.250782			0.000000			
45439		-1.883426	1.819956	9.376291	-0.002761	-0.051084	0.049619	11.033660	10.590357	115.279939			0.000000			
45440		-1.860703	1.785396	9.391941	0.010188	-0.054100	0.053330	11.044222	10.551396	115.310568			0.000000			
45441		-1.849118	1.790648	9.350713	0.030452	-0.039121	0.040533	11.067348	10.524243	115.335835			0.000000			
45442		-1.818715	1.980877	9.408490	0.041171	-0.010948	0.042631	11.095393	10.510701	115.365144			0.000000			
45443		-1.883138	1.947624	9.439168	-0.016639	-0.012675	0.027051	11.090655	10.499885	115.385643			0.000000			
45444		-1.824969	1.841679	9.442053	-0.006562	-0.008035	0.012991	11.088311	10.491244	115.398325			0.000000			
45445		-1.835001	1.928616	9.459570	0.030182	0.012071	0.008345	11.108950	10.496404	115.410900			0.000000			
45446		-1.830548	1.910686	9.487407	-0.006384	0.006733	0.003658	11.106037	10.497092	115.419901			0.000000			
45447		-1.820036	1.846735	9.399533	0.006633	0.008466	0.003069	11.112562	10.500800	115.429055			0.000000			
45448		-1.837382	1.932159	9.458385	0.038807	0.013586	0.006136	11.135942	10.505064	115.440243			0.000000			
45449		-1.976371	2.124212	9.547160	0.042311	0.000104	0.022646	11.164773	10.501892	115.459649			0.000000			
45450		-1.956881	2.091164	9.561862	0.003044	-0.041473	0.045786	11.170654	10.470798	115.487292			0.000000			
45451		-1.865596	1.922150	9.494439	0.015416	-0.061842	0.052195	11.185897	10.429539	115.516590			0.000000			
45452		-1.741018	1.957418	9.514328	0.063184	-0.032604	0.055764	11.227410	10.402300	115.550911			0.000000			
45453		-1.771627	2.035710	9.483930	0.056697	-0.009437	0.035607	11.265634	10.392296	115.576627			0.000000			
45454		-1.728638	2.074422	9.477029	0.033800	0.009071	0.023332	11.287804	10.392067	115.597132			0.000000			
45455		-1.701542	2.010205	9.405723	-0.006650	0.026247	0.001010	11.286930	10.405949	115.607151			0.000000			
45456		-1.701000	1.943133	9.359251	-0.000065	0.056391	-0.020524	11.286151	10.437223	115.607998			0.000000			
45457		-1.840911	2.077607	9.473835	-0.001617	0.065396	-0.012127	11.287630	10.474541	115.614983			0.000000			
45458		-1.948946	1.986705	9.538572	-0.060847	0.026917	-0.000375	11.253509	10.486998	115.623979			0.000000			
45459		-1.900075	1.814939	9.437307	-0.019565	0.001811	0.019124	11.246659	10.485105	115.641577			0.000000			
45460		-1.890852	1.900529	9.471828	0.034643	-0.020057	0.048633	11.271369	10.465685	115.673232			0.000000			
45461		-1.881244	1.872247	9.428080	0.025564	-0.045760	0.056262	11.293206	10.432902	115.706616			0.000000			
45462		-1.750054	1.932422	9.335806	0.080738	-0.026086	0.065130	11.345872	10.408206	115.746979			0.000000			
45463		-1.687160	2.006499	9.347582	0.053619	0.008011	0.048915	11.384099	10.406406	115.782280			0.000000			
45464		-1.661975	1.910488	9.273625	0.025393	0.057500	0.023804	11.402519	10.433284	115.808629			0.000000			
45465		-1.832408	2.046637	9.453546	0.052309	0.086151	0.000732	11.436674	10.480762	115.825434			0.000000			
45466		-1.899961	2.028068	9.513096	-0.037035	0.062159	-0.012281	11.415708	10.514337	115.831733			0.000000			
45467		-1.791391	1.833842	9.448965	-0.054119	0.045516	-0.014989	11.386423	10.540781	115.834870			0.000000			
45468		-1.862113	1.831364	9.481105	0.010569	0.058192	-0.014632	11.392405	10.572398	115.839348			0.000000			
45469		-1.878092	1.895357	9.567705	-0.015737	0.040564	-0.000606	11.386478	10.594425	115.850123			0.000000			
45470		-1.805959	1.795991	9.445009	0.001662	0.036688	-0.002298	11.388202	10.612569	115.859174			0.000000			
45471		-1.827926	2.039211	9.482455	0.058193	0.055190	0.002655	11.425262	10.642428	115.873501			0.000000			
45472		-1.828517	2.214831	9.490715	0.011713	0.054339	-0.000208	11.433353	10.670241	115.885801			0.000000			
45473		-1.819462	2.060997	9.426912	-0.039710	0.058084	-0.010544	11.413039	10.703203	115.892941			0.000000			
45474		-1.859998	2.144519	9.468030	0.013349	0.079464	-0.008010	11.421791	10.746013	115.903678			0.000000			
45475		-1.921388	2.138783	9.558277	-0.050160	0.056156	-0.003918	11.396201	10.777128	115.914388			0.000000			
45476		-1.804954	1.947098	9.453056	-0.042003	0.039248	0.002074	11.373459	10.796215	115.926238			0.000000			
45477		-1.864959	2.098391	9.523561	0.003529	0.043279	0.012153	11.380098	10.818272	115.944647			0.000000			
45478		-1.799304	2.007035	9.515605	-0.081631	0.027867	0.008386	11.335088	10.830260	115.958792			0.000000			
45479		-1.760639	1.760743	9.452563	-0.063779	0.042889	0.002117	11.302102	10.853219	115.971403			0.000000			
45480		-1.822451	1.861477	9.449292	-0.034205	0.071318	-0.014695	11.282721	10.892226	115.977295			0.000000			
45481		-1.807653	1.834024	9.494516	-0.099749	0.077670	-0.035420	11.225778	10.938908	115.972359			0.000000			
45482		-1.873201	1.655518	9.432960	-0.108928	0.092100	-0.062046	11.158871	10.994872	115.953428			0.000000			
45483		-1.885342	1.802108	9.413133	-0.083832	0.109818	-0.078910	11.106889	11.064406	115.927101			0.000000			
45484		-1.889366	1.873757	9.448168	-0.148183	0.100095	-0.081827	11.015414	11.126997	115.897592			0.000000			
45485		-1.850543	1.620248	9.342625	-0.178951	0.099635	-0.098762	10.906386	11.192876	115.858534			0.000000			
45486		-1.740747	1.644510	9.222700	-0.118071	0.129612	-0.114751	10.829002	11.275534	115.813158			0.000000			
45487		-1.637789	1.649300	9.171701	-0.127479	0.197976	-0.139385	10.746767	11.400969	115.761309			0.000000			
45488		-1.708028	1.609267	9.073980	-0.099819	0.289510	-0.170436	10.676677	11.579454	115.701050			0.000000			
45489		-1.714609	1.736890	9.055168	-0.081338	0.378905	-0.204146	10.616850	11.813432	115.631148			0.000000			
45490		-1.785290	1.742002	9.045726	-0.116848	0.451231	-0.247910	10.530778	12.091006	115.543126			0.000000			
45491		-1.882741	1.724413	9.087099	-0.102916	0.513681	-0.266653	10.453158	12.407189	115.450812			0.000000			
45492		-2.119336	1.888708	9.272493	-0.079077	0.535879	-0.248642	10.389455	12.732309	115.370392			0.000000			
45493		-2.200789	1.849383	9.356744	-0.137071	0.508138	-0.225525	10.296208	13.040874	115.300229			0.000000			
45494		-2.193203	1.625411	9.343661	-0.110973	0.487539	-0.203018	10.217993	13.333858	115.240010			0.000000			
45495		-2.025876	1.689397	9.268229	-0.014142	0.525613	-0.193973	10.198929	13.648899	115.189072			0.000000			
45496		-1.971813	1.765526	9.126839	0.023936	0.606872	-0.180051	10.203416	14.006787	115.154204			0.000000			
45497		-1.933043	1.672024	9.011477	0.101720	0.715344	-0.172804	10.258019	14.426585	115.135492			0.000000			
45498		-1.927727	1.764495	8.829146	0.205094	0.844924	-0.179401	10.372447	14.918663	115.126855			0.000000			
45499		-1.702529	1.770244	8.530072	0.273288	1.007804	-0.192650	10.530690	15.505254	115.129684			0.000000			
45500		-1.444555	1.635682	8.086772	0.342007	1.261625	-0.238516	10.727201	16.238273	115.134973			0.000000			
45501		-1.106294	1.519726	7.438894	0.423554	1.642653	-0.356274	10.965764	17.199495	115.117436			0.000000			
45502		-0.531711	1.494373	6.567497	0.501374	2.206933	-0.503725	11.241316	18.493192	115.082093			0.000000			
45503		-0.243616	1.396310	5.688416	0.595674	2.904387	-0.666369	11.570026	20.197932	115.041273			0.000000			
45504		0.123822	1.191379	4.205514	0.682642	3.624439	-0.848089	11.942166	22.327260	114.991274			0.000000			
45505		0.820901	1.006686	2.331021	0.737359	4.411909	-0.975690	12.362310	24.913582	114.983026			0.000000			
45506		1.109576	0.789219	0.782838	0.821907	5.070375	-0.989093	12.875934	27.869465	115.080845			0.000000			
45507		1.463817	1.106641	-1.179100	1.242366	5.582102	-0.917593	13.719516	31.099815	115.346201			0.000000			
45508		3.510685	1.769976	-4.649401	2.783004	5.974335	-0.718812	15.619471	34.512430	115.910411			0.000000			
45509		4.136486	2.125940	-5.136590	3.998764	7.017497	-0.862053	18.440390	38.497573	116.796807			0.000000			
45510		0.519277	2.432141	-5.267724	3.030850	9.763526	-1.971790	20.903268	44.141910	117.894698			0.000000			
45511		-4.133400	2.750503	-6.213527	2.845159	11.823426	-3.262384	23.452957	51.116571	119.132170			0.000000			
45512		-20.762318	7.544409	11.287302	-0.700573	10.224278	-4.316494	23.119138	57.471244	119.216875			0.000000			
45513		-16.017090	2.220202	-5.392775	-4.339754	8.596906	-3.682096	20.417764	62.824516	118.969858			0.000000			
45514		-18.641017	-2.902989	2.140411	-4.939925	5.451752	-2.112795	17.313437	66.167951	118.668334			0.000000			
45515		-19.856703	-4.531260	2.132757	-2.403601	3.316958	-1.554167	15.192460	68.241778	117.860689			0.000000			
45516		-15.754748	-3.578676	8.738603	-0.693424	4.688964	-1.106670	15.048660	70.997636	118.132078			0.000000			
45517		-17.352303	-3.087623	4.016846	1.024679	6.239069	-0.676967	17.716162	74.537974	120.308753			0.000000			
45518		-20.831276	-1.493426	4.621531	2.242087	5.485931	-0.480104	22.317234	77.583132	123.725157			0.000000			
45519		-18.999915	1.626455	4.941966	1.689254	3.685821	-0.115679	27.414506	79.528406	127.937678			0.000000			
45520		-17.220614	2.665977	5.058663	0.499506	2.273230	-0.170993	30.879262	80.709690	131.164797			0.000000			
45521		-14.402353	1.676575	4.459687	0.066547	1.624140	-0.317095	33.145257	81.593787	133.419677			0.000000			
45522		-11.826676	1.106580	3.229808	0.377926	1.670392	-0.244267	36.472371	82.454910	136.561431			0.000000			
45523		-10.245604	1.653867	1.638556	0.970528	1.830735	-0.172930	41.777200	83.329012	141.347147			0.000000			
45524		-9.929825	2.506316	0.977858	1.324037	1.700053	-0.203968	48.060781	84.096557	146.906247			0.000000			
45525		-9.083447	2.828175	0.323380	1.276711	1.419646	-0.375235	53.958090	84.771542	152.096816			0.000000			
45526		-9.216079	2.987371	0.564602	0.654933	1.204764	-0.418135	59.516610	85.344849	157.300228			0.000000			
45527		-9.921768	2.698747	0.794627	-0.544215	1.284732	-0.317139	66.728963	85.834423	164.847093			0.000000			
45528		-11.014886	1.600361	0.755214	-1.408112	1.224595	-0.165650	74.954730	86.148733	173.902578			0.000000			
45529		-12.389039	-0.190910	0.628844	-1.165156	0.724837	-0.025306	80.399943	86.243643	-179.970594			0.000000			
45530		-12.205006	-1.060400	0.897319	0.013305	0.385916	0.248591	83.973753	86.125938	-176.395598			0.000000			
45531		-11.472128	0.202394	1.835588	0.672331	0.498185	0.459357	88.703596	85.873245	-172.039808			0.000000			
45532		-11.592114	0.921422	1.454715	0.622115	0.655449	0.285882	94.077082	85.693793	-167.008279			0.000000			
45533		-10.520959	0.464810	0.055106	0.316297	0.567805	0.079189	98.447723	85.604980	-162.806134			0.000000			
45534		-10.645487	0.658186	-0.259684	0.105222	0.182438	0.104420	99.684315	85.523281	-161.625399			0.000000			
45535		-9.807998	0.713114	0.050834	0.030320	-0.022308	0.086240	99.434168	85.468604	-161.893110			0.000000			
45536		-9.942923	0.596443	0.063485	0.018039	0.103364	0.150217	99.959419	85.367675	-161.375646			0.000000			
45537		-9.716233	0.242692	-0.872356	0.240364	0.291515	0.239419	101.764776	85.193458	-159.701696			0.000000			
45538		-10.170317	0.833585	-1.063850	0.502410	0.313355	0.332277	103.567925	84.962348	-158.179906			0.000000			
45539		-9.356269	1.077731	-1.136029	0.660673	0.292918	0.315293	105.242812	84.737711	-156.877705			0.000000			
45540		-9.335525	1.520556	-0.937165	0.556796	0.447185	0.246918	107.713652	84.523563	-154.715510			0.000000			
45541		-9.868477	1.902241	-0.632223	0.281958	0.493761	0.198238	110.223232	84.316175	-152.355730			0.000000			
45542		-10.430740	1.708467	-0.223064	-0.174411	0.378800	0.089818	111.913458	84.184624	-150.555626			0.000000			
45543		-10.143848	0.866765	-0.583920	-0.542130	0.287087	0.077287	112.899875	84.072874	-149.251151			0.000000			
45544		-9.895075	-0.080426	-1.135029	-0.436942	0.344149	0.059486	114.205423	83.957500	-147.685830			0.000000			
45545		-10.301016	-0.333760	-0.758725	-0.040857	0.423068	0.134379	115.903313	83.777164	-145.954049			0.000000			
45546		-10.599935	-0.041529	-0.395203	0.241721	0.461987	0.257352	117.531761	83.521325	-144.454002			0.000000			
45547		-10.947541	0.568656	-0.142848	0.395573	0.392008	0.295110	118.759283	83.258799	-143.445885			0.000000			
45548		-10.357947	0.732811	-0.336051	0.348411	0.283577	0.261159	119.496404	83.044079	-142.903626			0.000000			
45549		-9.884728	0.968163	-0.702083	0.326039	0.211064	0.224357	119.996092	82.865255	-142.587820			0.000000			
45550		-8.999301	1.033877	-1.263519	0.503170	0.239403	0.139152	120.863600	82.722217	-142.003094			0.000000			
45551		-8.975805	1.563479	-1.284769	0.717726	0.305454	0.050898	122.293032	82.598578	-140.975951			0.000000			
45552		-8.870584	1.790963	-1.236375	0.635807	0.346911	-0.080981	124.088457	82.523998	-139.531770			0.000000			
45553		-9.408950	1.978859	-0.941305	0.170290	0.366707	-0.150969	125.846299	82.467266	-137.856621			0.000000			
45554		-9.500910	1.488933	-0.889141	-0.473461	0.365025	-0.139711	127.160753	82.402880	-136.256071			0.000000			
45555		-9.971736	0.868582	-0.810186	-0.787645	0.346497	-0.108767	128.139526	82.323718	-134.812642			0.000000			
45556		-10.348139	0.068182	-0.789287	-0.595186	0.258847	-0.066078	128.791162	82.256970	-133.810033			0.000000			
45557		-10.327869	-0.285282	-0.802176	0.082735	0.241322	0.051937	129.457784	82.139648	-133.184464			0.000000			
45558		-10.355042	0.427449	-0.486325	0.581844	0.346746	0.161320	130.417460	81.937236	-132.551163			0.000000			
45559		-10.075967	0.889312	-1.047393	0.758027	0.338525	0.140075	131.480643	81.742937	-131.915325			0.000000			
45560		-10.094662	1.297089	-1.051769	0.708439	0.190199	0.091213	132.165881	81.627497	-131.632122			0.000000			
45561		-9.784506	1.459534	-0.902916	0.300535	0.068504	0.018903	132.459296	81.586623	-131.509047			0.000000			
45562		-9.743857	1.478590	-0.853659	-0.079435	0.055590	-0.061532	132.695861	81.587280	-131.222997			0.000000			
45563		-9.723812	1.092303	-0.734651	-0.220257	0.040061	-0.122070	132.978528	81.616512	-130.809133			0.000000			
45564		-9.457784	0.761243	-0.966786	-0.126358	0.022372	-0.070135	133.117920	81.633419	-130.594156			0.000000			
45565		-9.534925	1.031448	-0.865372	0.210020	0.045010	-0.015118	133.378368	81.615704	-130.451955			0.000000			
45566		-9.425645	1.158080	-1.223262	0.396611	0.130142	0.020787	133.876643	81.551981	-130.177067			0.000000			
45567		-9.906767	1.706449	-1.253280	0.500990	0.121974	0.041738	134.360402	81.479873	-129.977599			0.000000			
45568		-9.900756	2.018025	-0.894704	0.351566	0.029691	-0.014115	134.642487	81.470148	-129.895141			0.000000			
45569		-9.822121	1.955359	-0.827109	-0.091939	0.014970	-0.049967	134.735468	81.478086	-129.747241			0.000000			
45570		-9.939359	1.537411	-0.699937	-0.408723	-0.031354	-0.056940	134.530818	81.510367	-129.716476			0.000000			
45571		-9.913894	0.892097	-0.660753	-0.526625	-0.104490	-0.054242	134.056126	81.567939	-129.890679			0.000000			
45572		-9.945804	0.469642	-0.708601	-0.329694	-0.154858	-0.002169	133.400661	81.626525	-130.361402			0.000000			
45573		-9.501912	0.319092	-0.856533	0.099374	-0.097763	0.009302	133.124649	81.654636	-130.697268			0.000000			
45574		-9.748432	0.786013	-0.945031	0.331163	0.012968	0.037953	133.211725	81.629995	-130.800133			0.000000			
45575		-9.735542	1.113561	-1.064701	0.352787	-0.039667	-0.013379	133.307082	81.644897	-130.907414			0.000000			
45576		-9.773067	1.398180	-0.992980	0.149980	-0.081772	-0.015667	133.163654	81.679839	-131.138320			0.000000			
45577		-9.848776	1.542255	-0.822572	-0.100492	-0.103300	-0.065123	132.953838	81.741214	-131.291514			0.000000			
45578		-9.507059	1.169799	-1.033993	-0.215656	-0.122056	-0.072742	132.632319	81.815574	-131.490624			0.000000			
45579		-9.437682	1.053611	-1.068155	-0.116892	-0.122294	-0.015676	132.216031	81.863088	-131.842844			0.000000			
45580		-9.302742	0.995747	-1.006267	0.019083	-0.090950	-0.014066	131.954810	81.900195	-132.116850			0.000000			
45581		-9.621908	1.033515	-1.029044	-0.007604	-0.049779	-0.004757	131.783252	81.914824	-132.285070			0.000000			
45582		-9.880834	0.962761	-0.830256	-0.107799	-0.094449	-0.042284	131.510638	81.965047	-132.497120			0.000000			
45583		-9.674507	0.547157	-1.017090	-0.190304	-0.078804	-0.071301	131.322379	82.019110	-132.576459			0.000000			
45584		-10.076690	0.593789	-0.763959	-0.123559	-0.054096	-0.097755	131.310311	82.077767	-132.516260			0.000000			
45585		-9.986850	0.572246	-0.531209	-0.093824	-0.116208	-0.099572	131.135887	82.158223	-132.637426			0.000000			
45586		-9.484810	0.574037	-0.914356	0.051020	-0.168318	-0.044090	130.714228	82.236575	-133.091628			0.000000			
45587		-9.418309	0.987421	-1.053969	0.261138	-0.116182	-0.041809	130.576590	82.291885	-133.380882			0.000000			
45588		-9.317320	1.256143	-1.146843	0.279314	-0.097748	-0.045206	130.505584	82.344026	-133.613113			0.000000			
45589		-9.493793	1.593899	-1.119633	0.121054	-0.121153	-0.052175	130.294482	82.405480	-133.895434			0.000000			
45590		-9.485665	1.626104	-1.045828	-0.078584	-0.142900	-0.068540	129.927326	82.484279	-134.219484			0.000000			
45591		-9.352234	1.340478	-1.123746	-0.216638	-0.100221	-0.074521	129.644353	82.547326	-134.379041			0.000000			
45592		-9.597622	1.194214	-0.865962	-0.236735	-0.069766	-0.015955	129.275779	82.575743	-134.613051			0.000000			
45593		-9.897992	1.049708	-0.587245	-0.210308	-0.111057	0.033082	128.652751	82.594365	-135.119160			0.000000			
45594		-9.421248	0.620391	-0.941087	-0.082139	-0.111263	0.092578	127.927557	82.588082	-135.802098			0.000000			
45595		-9.526689	0.773993	-0.947636	0.161969	-0.007084	0.106104	127.680762	82.535864	-136.143925			0.000000			
45596		-9.843829	0.980786	-0.666946	0.112218	-0.005866	0.067205	127.506077	82.503190	-136.384055			0.000000			
45597		-9.687883	0.756955	-0.780493	-0.080699	-0.094507	0.063319	126.936815	82.500393	-136.910948			0.000000			
45598		-9.748990	0.697301	-0.711741	-0.003052	-0.087908	0.018299	126.541140	82.517830	-137.307362			0.000000			
